Citations of Worlds apart? The reception of genetically modified foods in Europe and the US (Retracted Article),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timespan: 1900-2025. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Results found,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sum of the Times Cited,17347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average Citations per Item,47.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h-index,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
The consumer's attitude toward genetically modified foods in Taiwan,"Chen, Mei-Fang; Li, Hslao-Lan",,,,FOOD QUALITY AND PREFERENCE,JUN 2007,2007,18,4,,,,662,674,,10.1016/j.foodqual.2006.10.002,,,193,10.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,4,11,13,10,7,12,9,18,19,18,12,16,11,7,8
Evidence for Absolute Moral Opposition to Genetically Modified Food in the United States,"Scott, Sydney E.; Inbar, Yoel; Rozin, Paul",,,,PERSPECTIVES ON PSYCHOLOGICAL SCIENCE,MAY 2016,2016,11,3,,,,315,324,,10.1177/1745691615621275,,,187,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,24,27,25,29,27,19,13,13
Extreme opponents of genetically modified foods know the least but think they know the most,"Fernbach, Philip M.; Light, Nicholas; Scott, Sydney E.; Inbar, Yoel; Rozin, Paul",,,,NATURE HUMAN BEHAVIOUR,MAR 2019,2019,3,3,,,,251,256,,10.1038/s41562-018-0520-3,,,172,24.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,40,29,22,28,21
The impact of genetic modification of human foods in the 21st century: A review,"Uzogara, SG",,,,BIOTECHNOLOGY ADVANCES,MAY 2000,2000,18,3,,,,179,206,,10.1016/S0734-9750(00)00033-1,,,167,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,3,3,8,3,6,4,11,13,6,3,7,5,10,12,12,9,7,12,6,5,5,2
Testing potential psychological predictors of attitudes towards cultured meat,"Wilks, Matti; Phillips, Clive J. C.; Fielding, Kelly; Hornsey, Matthew J.",,,,APPETITE,MAY 1 2019,2019,136,,,,,137,145,,10.1016/j.appet.2019.01.027,,,166,23.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,32,35,38,24
Representations of far-flung illnesses: the case of Ebola in Britain,"Joffe, H; Haarhoff, G",,,,SOCIAL SCIENCE & MEDICINE,MAR 2002,2002,54,6,,,,955,969,PII S0277-9536(01)00068-5,10.1016/S0277-9536(01)00068-5,,,163,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,6,5,5,3,5,6,6,8,3,4,10,11,5,9,18,18,5,12,14,2
Psychosocial and cultural factors affecting the perceived risk of genetically modified food: an overview of the literature,"Finucane, ML; Holup, JL",,,,SOCIAL SCIENCE & MEDICINE,APR 2005,2005,60,7,,,,1603,1612,,10.1016/j.socscimed.2004.08.007,,,146,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,7,5,7,6,8,8,11,10,11,14,11,11,9,5,2,3,4
Imagining nanotechnology: cultural support for technological innovation in Europe and the United States,"Gaskell, G; Ten Eyck, T; Jackson, J; Veltri, G",,,,PUBLIC UNDERSTANDING OF SCIENCE,JAN 2005,2005,14,1,,,,81,90,,10.1177/0963662505048949,,,145,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,11,14,12,16,6,12,11,10,7,6,7,7,6,4,2,0,0,0
"Factors Influencing People's Acceptance of Gene Technology: The Role of Knowledge, Health Expectations, Naturalness, and Social Trust","Connor, Melanie; Siegrist, Michael",,,,SCIENCE COMMUNICATION,DEC 2010,2010,32,4,,,,514,538,,10.1177/1075547009358919,,,137,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,2,4,5,5,9,15,20,13,15,12,11,8
Structural equation modelling of consumer acceptance of genetically modified (GM) food in the Mediterranean Europe: A cross country study,"Costa-Font, Montserrat; Gil, Jose M.",,,,FOOD QUALITY AND PREFERENCE,SEP 2009,2009,20,6,,,,399,409,,10.1016/j.foodqual.2009.02.011,,,135,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,11,5,4,14,7,10,11,15,15,9,10,6,6
Framing effects on public opinion about nanotechnology,"Cobb, MD",,,,SCIENCE COMMUNICATION,DEC 2005,2005,27,2,,,,221,239,,10.1177/1075547005281473,Annual Meeting of the American-Association-for-the-Advancement-of-Science,"FEB, 2005",129,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,11,6,14,8,5,7,8,3,4,8,7,8,11,4,4,5,4
Attitudes toward biotechnology in the European Union,"Pardo, R; Midden, C; Miller, JD",,,,JOURNAL OF BIOTECHNOLOGY,SEP 11 2002,2002,98,1,,,,9,24,PII S0168-1656(02)00082-2,10.1016/S0168-1656(02)00082-2,10th European Congress of Biotechnology (ECB10),"JUL, 2001",128,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,5,8,8,10,10,9,6,4,7,10,6,3,5,4,10,2,2,2,2
Understanding citizen perceptions of science controversy: bridging the ethnographic-survey research divide,"Nisbet, Matthew C.; Goidel, Robert K.",,,,PUBLIC UNDERSTANDING OF SCIENCE,OCT 2007,2007,16,4,,,,421,440,,10.1177/0963662506065558,,,127,6.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10,8,11,12,9,5,7,8,11,5,8,5,5,3,5
US public opinion divided over biotechnology?,"Priest, SH",,,,NATURE BIOTECHNOLOGY,SEP 2000,2000,18,9,,,,939,942,,10.1038/79412,,,112,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,4,10,9,6,8,7,3,3,7,3,8,4,3,3,3,3,1,1,4,1,3,0,0
"Warranted concerns, warranted outlooks: a focus group study of public understandings of genetic research","Bates, BR; Lynch, JA; Bevan, JL; Condit, CA",,,,SOCIAL SCIENCE & MEDICINE,JAN 2005,2005,60,2,,,,331,344,,10.1016/j.socscimed.2004.05.012,,,110,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,6,10,7,8,8,6,8,8,5,2,6,1,1,3,1,4,1
<i>Yarrowia lipolytica</i> Strains and Their Biotechnological Applications: How Natural Biodiversity and Metabolic Engineering Could Contribute to Cell Factories Improvement,"Madzak, Catherine",,,,JOURNAL OF FUNGI,JUL 2021,2021,7,7,,,,,,548,10.3390/jof7070548,,,109,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,29,34,22
"Knowledge, attitudes towards and acceptability of genetic modification in Germany","Christoph, Inken B.; Bruhn, Maike; Roosen, Jutta",,,,APPETITE,JUL 2008,2008,51,1,,,,58,68,,10.1016/j.appet.2007.12.001,,,105,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,9,9,9,10,7,8,4,7,8,7,3,7,5,2,2
"RETRACTED: Crop improvement through modification of the plant's own genome (Retracted article. See vol. 161, pg. 2182, 2013)","Rommens, CM; Humara, JM; Ye, JS; Yan, H; Richael, C; Zhang, L; Perry, R; Swords, K",,,,PLANT PHYSIOLOGY,MAY 2004,2004,135,1,,,,421,431,,10.1104/pp.104.040949,,,103,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,13,11,2,10,8,12,6,4,2,2,4,0,1,0,0,5,1,0,0
"Awareness, acceptance of and willingness to buy genetically modified foods in Urban China","Huang, JK; Qiu, HG; Bai, JF; Pray, C",,,,APPETITE,MAR 2006,2006,46,2,,,,144,151,,10.1016/j.appet.2005.11.005,,,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,4,3,4,7,8,8,6,5,7,7,7,12,5,4,1
"Public attitudes toward agrobiotechnology: The mediating role of risk perceptions on the impact of trust, awareness, and outrage","Moon, W; Balasubramanian, SK",,,,REVIEW OF AGRICULTURAL ECONOMICS,SUM 2004,2004,26,2,,,,186,208,,10.1111/j.1467-9353.2004.00170.x,,,96,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,5,12,7,4,3,4,4,3,5,4,4,1,6,6,7,2,5,4
European preferences for beef steak attributes,"Tonsor, GT; Schroeder, TC; Fox, JA; Biere, A",,,,JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,AUG 2005,2005,30,2,,,,367,380,,,,,94,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,9,3,11,5,1,4,8,9,4,8,7,2,3,3,2
"Projected change in climate thresholds in the Northeastern US: implications for crops, pests, livestock, and farmers","Wolfe, David W.; Ziska, Lewis; Petzoldt, Curt; Seaman, Abby; Chase, Larry; Hayhoe, Katharine",,,,MITIGATION AND ADAPTATION STRATEGIES FOR GLOBAL CHANGE,JUN 2008,2008,13,5-6,,,SI,555,575,,10.1007/s11027-007-9125-2,,,90,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,8,1,5,4,8,9,9,7,4,9,3,2,7,8,2
Media attention and exposure in relation to support for agricultural biotechnology,"Besley, JC; Shanahan, J",,,,SCIENCE COMMUNICATION,JUN 2005,2005,26,4,,,,347,367,,10.1177/1075547005275443,,,90,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,4,5,4,12,5,5,3,3,3,2,5,6,6,5,4
A review of Canadian forest vegetation management research and practice,"Thompson, DG; Pitt, DG",,,,ANNALS OF FOREST SCIENCE,OCT-NOV 2003,2003,60,7,,,,559,572,,10.1051/forest:2003060,4th International Conference on Forest Vegetation Management,"JUN 17-21, 2002",88,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,5,5,4,4,14,4,7,7,2,4,5,2,1,1,2,0,7,3,2
Attitudes toward science among the European public: a methodological analysis,"Pardo, R; Calvo, F",,,,PUBLIC UNDERSTANDING OF SCIENCE,APR 2002,2002,11,2,,,,155,195,PII S0963-6625(02)36863-2,10.1177/096366202129084859,,,88,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,6,2,2,3,5,5,6,4,2,8,2,15,7,2,2,4,1,2,2
