Citations of Electronic Cigarette Use and Myocardial Infarction Among Adults in the US Population Assessment of Tobacco and Health (Retracted Article),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timespan: 1900-2025. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Results found,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sum of the Times Cited,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Average Citations per Item,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h-index,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"A randomized trial comparing the acute coronary, systemic, and environmental effects of electronic vaping cigarettes <i>versus</i> heat-not-bum cigarettes in smokers of combustible cigarettes undergoing invasive coronary assessment: rationale and design of the SUR-VAPES 3 trial","Zoccai, Giuseppe Biondi; Carnevale, Roberto; Vitali, Matteo; Tritapepe, Luigi; Martinelli, Ombretta; Macrina, Francesco; Bullen, Chris; Peruzzi, Mariangela; Cavarretta, Elena; Marullo, Antonino G.; Abbate, Antonio; Romagnoli, Enrico; Sciarretta, Sebastiano; Casati, Rebecca; Visconti, Giuseppe; Versaci, Francesco; Frati, Giacomo",,,,MINERVA CARDIOANGIOLOGICA,DEC 2020,2020,68,6,,,,548,555,,10.23736/S0026-4725.20.05181-6,,,7,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0
Electronic Cigarettes Where There Is Smoke There Is Disease,"Wu, Joseph C.; Rhee, June-Wha; Sallam, Karim",,,,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,DEC 24 2019,2019,74,25,,,,3121,3123,,10.1016/j.jacc.2019.10.029,,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
Adding Data From 2015 Strengthens the Association Between E-Cigarette Use and Myocardial Infarction,"Alzahrani, Talal; Glantz, Stanton A.",,,,AMERICAN JOURNAL OF PREVENTIVE MEDICINE,OCT 2019,2019,57,4,,,,569,571,,10.1016/j.amepre.2019.03.008,,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
Time-varying association between cigarette and ENDS use on incident hypertension among US adults: a prospective longitudinal study,"Cook, Steven; Hirschtick, Jana L.; Barnes, Geoffrey; Arenberg, Douglas; Bondarenko, Irina; Patel, Akash; Jiminez Mendoza, Evelyn; Jeon, Jihyoun; Levy, David; Meza, Rafael; Fleischer, Nancy L.",,,,BMJ OPEN,APR 2023,2023,13,4,,,,,,e062297,10.1136/bmjopen-2022-062297,,,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
An Update on Biological and Clinical Associations between E-Cigarettes and Myocardial Infarction,"Lippi, Giuseppe; Favaloro, Emmanuel J.",,,,SEMINARS IN THROMBOSIS AND HEMOSTASIS,JUN 2020,2020,46,4,,,,512,514,,10.1055/s-0039-3402451,,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0
"In Response to Association Between Youth Smoking, Electronic Cigarette Use, and COVID-19","Camacho, Oscar M.; Murphy, James J.",,,,JOURNAL OF ADOLESCENT HEALTH,JAN 2021,2021,68,1,,,,214,214,,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
Tobacco prevention education for middle school and high school educators,"Baer, Caroline M.; Khoussine, Michaela A.; Dobbs, Page D.",,,,HEALTH EDUCATION JOURNAL,FEB 2021,2021,80,1,,,,16,27,17896920950344,10.1177/0017896920950344,,,5,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1
E-cigarettes: toxicological fiasco or better than not giving up smoking?,"Hering, T.",,,,INTERNIST,JUN 2020,2020,61,6,,,SI,634,643,,10.1007/s00108-020-00794-0,,,5,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
"Comparing E-Cigarettes and Traditional Cigarettes in Relation to Myocardial Infarction, Arrhythmias, and Sudden Cardiac Death: A Systematic Review and Meta-Analysis","Yacoub, Mohammed I.; Aslanoglu, Aziz; Khraim, Fadi; Alsharawneh, Anas; Abdelkader, Raghad; Almagharbeh, Wesam T.; Alhejaili, Asim Abdullah; Alshahrani, Bassam Dhafer; Sobeh, Dena Eltabey; Eltayeb, Mudathir M.; Elshatarat, Rami A.; Saleh, Zyad T.",,,,BIOLOGICAL RESEARCH FOR NURSING,JAN 2025,2025,27,1,,,,168,185,,10.1177/10998004241287782,,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Electronic Cigarette Use and Myocardial Infarction,"Alzahrani, Talal",,,,CUREUS JOURNAL OF MEDICAL SCIENCE,NOV 6 2023,2023,15,11,,,,,,e48402,10.7759/cureus.48402,,,4,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Electronic cigarettes: A narrative review of the implications for the pediatric anesthesiologist,"Lemay, Francois; Baker, Paul; McRobbie, Hayden",,,,PEDIATRIC ANESTHESIA,JUN 2020,2020,30,6,,,,653,659,,10.1111/pan.13885,,,4,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Electronic Cigarette Explosion and Burn Injuries,"Rossheim, Matthew E.; Soule, Eric K.; Thombs, Dennis L.; Barnett, Tracey E.; Livingston, Melvin D.; Gimm, Gilbert; Emechebe, Ogechikamma C.",,,,TOBACCO REGULATORY SCIENCE,MAY 2020,2020,6,3,,,,179,186,,10.18001/TRS.6.3.2,,,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
What we know from the harmful effects of e-cigarettes?,Nagy Laszlo Bela,,,,ORVOSI HETILAP,NOV 2019,2019,160,45,,,,1767,1773,,10.1556/650.2019.31567,,,3,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
Pain Interference Among Adult Dual Combustible and Electronic Tobacco Users in Terms of Perceived Barriers for Quitting,"Garey, Lorra; Smit, Tanya; Bizier, Andre; Redmond, Brooke Y. Y.; Ditre, Joseph W. W.; Rogers, Andrew H. H.; Bakhshaie, Jafar; Nizio, Pamella; Zvolensky, Michael J. J.",,,,EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY,FEB 2024,2024,32,1,,,,45,53,,10.1037/pha0000660,,,2,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Response: Risk Is Not Causation,"Parekh, Tarang; Desai, Rupak",,,,AMERICAN JOURNAL OF PREVENTIVE MEDICINE,JUN 2020,2020,58,6,,,,896,897,,10.1016/j.amepre.2020.01.026,,,2,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Association between Combustible Cigarettes and Noncombustible Nicotine or Tobacco Products and Generalized Anxiety Disorder Based on Data from the 8th Korea National Health and Nutrition Examination Survey 2021,"Cho, Sungkwon; Park, Joo-Hyun; Kim, Do-Hoon; Choi, Hangseok; Park, Youngdoo; Kim, Hyun-Jin; Lee, An-Na; Shin, Junghwa; Ha, Jaesun",,,,KOREAN JOURNAL OF FAMILY MEDICINE,NOV 2024,2024,45,6,,,,317,323,,10.4082/kjfm.23.0172,,,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Questionable Effects of Electronic Cigarette Use on Cardiovascular Diseases From the National Health Interview Survey (NHIS, 2014-2021)","Plurphanswat, Nantaporn; Selya, Arielle; Rodu, Brad",,,,CUREUS JOURNAL OF MEDICAL SCIENCE,MAR 28 2024,2024,16,3,,,,,,e57119vvv,10.7759/cureus.57119,,,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Oral health literacy status among adult population of Iran: A systematic review,"Abdollahi, Monireh; Tonekaboni, Niloofar Dadashi; Peyman, Nooshin",,,,JOURNAL OF HEALTH LITERACY,WIN 2023,2023,8,4,,,,77,88,,10.22038/jhl.2023.69935.1379,,,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Understanding the Impact of Flavors on Vaping and Nicotine Addiction-Related Behaviors,"Olszewski, Nathan A.; Tetteh-Quarshie, Samuel; Henderson, Brandon J.",,,,CURRENT BEHAVIORAL NEUROSCIENCE REPORTS,DEC 2022,2022,9,4,,,,144,154,,10.1007/s40473-022-00253-0,,,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The proper approach to assessing the impact of the fact that e-cigarettes were not available before 2007,"Bhatta, Dharma N.; Glantz, Stanton A.",,,,ADDICTION,NOV 2020,2020,115,11,,,,2180,2182,,10.1111/add.15103,,,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Long-term cardiovascular risk of e-cigarettes,"Schmidt, Frank; Daiber, Andreas; Muenzel, Thomas",,,,EUROPEAN HEART JOURNAL,APR 14 2020,2020,41,15,,,,1526,1526,,10.1093/eurheartj/ehaa079,,,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"RETRACTION: Electronic Cigarette Use and Myocardial Infarction Among Adults in the US Population Assessment of Tobacco and Health (Retraction of Vol 8, art no E012317, 2019)","Bhatta, D. N.; Glantz, S. A.",,,,JOURNAL OF THE AMERICAN HEART ASSOCIATION,FEB 18 2020,2020,9,4,,,,,,e014519,10.1161/JAHA.119.014519,,,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Net Effect of Young Adult Dual Combusted Cigarette and E-Cigarette Users' Anticipated Responses to Hypothetical E-Cigarette Marketing Restrictions,"Glantz, Stanton A.",,,,SUBSTANCE USE & MISUSE,APR 1 2020,2020,55,6,,,,1028,1030,,10.1080/10826084.2019.1710209,,,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Association between home smoking and e-cigarette use restrictions and concurrent use behaviors among dual users of cigarettes and e-cigarettes,"V. Do, Vuong; Huang, Jidong; Pechacek, Terry F.; Spears, Claire A.; Ashley, David L.; Berg, Carla J.; Weaver, Scott R.",,,,TOBACCO INDUCED DISEASES,SEP 2025,2025,23,,,,,,,140,10.18332/tid/209376,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Study on the prevalence of traditional smoking and the use of modern electronic nicotine delivery systems in different age groups of patients with ischemic heart disease,"Zhurba, O. O.; Lazoryshynets, V. V.; Rudenko, A., V; Rudenko, K., V",,,,ZAPOROZHYE MEDICAL JOURNAL,DEC 2024,2024,26,6,,,,445,449,,10.14739/2310-1210.2024.6.310909,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analysis of the prevalence of tobacco smoking in different age groups of patients with ischemic heart disease taking gender into account,"Zhurba, O. O.; Lazoryshynets, V. V.; Rudenko, A., V; Rudenko, K., V",,,,PATHOLOGIA,SEP-DEC 2024,2024,21,3,,,,187,192,,10.14739/2310-1237.2024.3.311365,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Perils of Drawing Strong Conclusions Based on Underpowered Analyses,"Glantz, Stanton A.",,,,AMERICAN JOURNAL OF PREVENTIVE MEDICINE,FEB 2022,2022,62,2,,,,E137,E139,,10.1016/j.amepre.2021.09.010,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
